2022/5/19 5:5:55,135,92,-5.0122,6.9525,96.9000,26.0000,28.2972,0.1747,0.0000,0.0000
2022/5/19 5:6:0,180,0,-13.6754,-73.1360,96.9000,25.9000,27.9969,0.1165,0.0000,0.0000
2022/5/19 5:6:5,180,23,-13.8628,-52.1179,97.0000,25.9000,27.9999,0.1456,0.0000,0.0000
2022/5/19 5:6:10,180,46,-13.7380,-27.0234,97.0000,25.9000,27.9999,0.2039,0.0000,0.0000
2022/5/19 5:6:15,180,69,-13.6096,-6.5441,97.0000,25.9000,27.9999,0.2767,0.0000,0.1000
2022/5/19 5:6:20,180,92,-12.4880,14.6218,97.0000,25.9000,27.9999,0.3203,0.0000,0.0000
2022/5/19 5:6:25,0,0,17.0004,-66.9243,97.1000,25.9000,28.0030,0.3932,0.0000,0.1000
2022/5/19 5:6:30,0,23,17.8520,-44.9537,97.1000,25.9000,28.0030,0.4223,0.0000,0.1000
2022/5/19 5:6:35,0,46,18.1049,-24.1207,97.2000,25.9000,28.0060,0.4077,0.0000,0.1000
2022/5/19 5:6:40,0,69,18.1596,-2.7269,97.2000,25.9000,28.0060,0.3349,0.0000,0.1000
2022/5/19 5:6:45,0,92,18.1012,17.2586,97.2000,25.9000,28.0060,0.2184,0.0000,0.0000
2022/5/19 5:6:50,45,0,11.8511,-77.8990,97.2000,25.9000,28.0060,0.6261,0.0000,0.2000
2022/5/19 5:6:55,45,23,11.8057,-59.8832,97.3000,25.9000,28.0090,0.6553,0.0000,0.1000
2022/5/19 5:7:0,45,46,12.9972,-34.2117,97.3000,25.9000,28.0090,0.5388,0.0000,0.1000
2022/5/19 5:7:5,45,69,13.6542,-12.3118,97.3000,25.9000,28.0090,0.3932,nan,nan
2022/5/19 5:7:10,45,92,14.1641,8.2743,97.4000,25.9000,28.0121,0.2184,0.0000,0.0000
2022/5/19 5:7:15,90,0,1.7729,-87.7946,97.4000,25.9000,28.0121,0.6261,0.0000,0.2000
2022/5/19 5:7:20,90,23,2.5457,-66.7149,97.4000,25.9000,28.0121,0.6553,0.0000,0.1000
2022/5/19 5:7:25,90,46,2.9456,-40.1687,97.5000,25.8000,27.7138,0.5679,0.0000,0.1000
2022/5/19 5:7:30,90,69,3.3398,-18.3773,97.5000,25.8000,27.7138,0.4223,0.0000,0.1000
2022/5/19 5:7:35,90,92,4.7786,3.9057,97.5000,25.8000,27.7138,0.2330,0.0000,0.0000
2022/5/19 5:7:40,135,0,-6.9409,-82.9103,nan,nan,nan,0.4077,0.0000,0.1000
2022/5/19 5:7:45,135,23,-6.5714,-62.8682,97.6000,25.8000,27.7161,0.4660,0.0000,0.2000
2022/5/19 5:7:50,135,46,-5.1951,-37.6752,97.6000,25.8000,27.7161,0.4660,0.0000,0.1000
2022/5/19 5:7:55,135,69,-5.7398,-15.0893,97.6000,25.8000,27.7161,0.4368,0.0000,0.1000
2022/5/19 5:8:0,135,92,-4.9496,7.1654,97.7000,25.8000,27.7183,0.3203,0.0000,0.1000
2022/5/19 5:8:5,180,0,-13.9941,-73.0116,97.7000,25.8000,27.7183,0.1893,0.0000,0.0000
2022/5/19 5:8:10,180,23,-13.8400,-52.3211,97.7000,25.8000,27.7183,0.2475,0.0000,0.0000
2022/5/19 5:8:15,180,46,-13.9637,-27.2828,97.8000,25.8000,27.7206,0.3640,0.0000,0.0000
2022/5/19 5:8:20,180,69,-13.4735,-6.6900,97.8000,25.8000,27.7206,0.4805,0.0000,0.1000
2022/5/19 5:8:25,180,92,-12.4644,14.6959,97.8000,25.8000,27.7206,0.5388,0.0000,0.1000
2022/5/19 5:8:30,0,0,16.7496,-66.7181,97.8000,25.8000,27.7206,0.6261,0.0000,0.2000
2022/5/19 5:8:35,0,23,17.7284,-46.3032,97.8000,25.8000,27.7206,0.7135,0.0000,0.2000
2022/5/19 5:8:40,0,46,18.2278,-23.9570,97.9000,25.8000,27.7229,0.6844,0.0000,0.1000
2022/5/19 5:8:45,0,69,18.2452,-2.8892,97.9000,25.8000,27.7229,0.5679,0.0000,0.1000
2022/5/19 5:8:50,0,92,18.4553,17.3785,97.9000,25.8000,27.7229,0.3932,0.0000,0.1000
2022/5/19 5:8:55,45,0,11.9892,-77.8193,97.9000,25.8000,27.7229,1.0047,0.0000,0.3000
2022/5/19 5:9:0,45,23,11.9582,-60.3693,97.9000,25.8000,27.7229,1.0484,0.0000,0.3000
2022/5/19 5:9:5,45,46,13.1063,-34.5676,97.9000,25.8000,27.7229,0.9028,0.0000,0.2000
